tweet_id,date,username,tweet,source,retweet_count,user_location,user_place,coordinates
1344471057240006658,31-12-2020,YaBoyChav,YO UNSER BASKETBALL TEAM HAT NE HOBBY GRUPPE! CORONA VERPISS DICH MAL DAMIT ICH DORT HIN KANN,TweetDeck,0,"Baden-Württemberg, Deutschland",,
1344470921868791809,31-12-2020,GedankenPozilei,Wahnsinn #ZDF ... einen unpassenderen Event konntet ihr wohl nicht organisieren?! #Corona und #Kosten ... da scheissen wir drauf... WTF https://t.co/3zA8Tu4GQx,Twitter for iPhone,0,Weltbürger,,
1344470714812833792,31-12-2020,24matins_de,USA verzeichnen mit mehr als 3900 Corona-Toten neuen Tageshöchstwert https://t.co/4owExPjWXv #Welt #Coronavirus #USA,dlvr.it,0,Allemagne,,
1344470651688534017,31-12-2020,privaterdino,2021 wird mein jahr und niemand ausser der tod und Corona kann mich aufhalten,Twitter for iPhone,0,,,
1344470616720646145,31-12-2020,covercsgo,Ich hasse Corona und alle die es leugnen wirklich sehr.....,Twitter Web App,0,"Nürnberg, Bayern",,
1344469817386913793,31-12-2020,Kay13517858,"#lockdown hat mich anders gefickt. Ich treff mich mit Kollegen, gehen Döner, sitzen dann halbe Stunde auf irgend einer Bank und gehen dann nochmal Döner",Twitter for iPhone,0,,,
1344469634804715520,31-12-2020,jhona_hl,Dieses Jahr Silvester das erste mal ohne unsere Tradition bei meiner Uroma zu Mittag essen :(danke Corona...,Twitter for iPhone,0,,,
1344469618849529857,31-12-2020,brightsblog,"Sterbezahl in Deutschland: Mehr Todesfälle als üblich https://t.co/MpXfZfCWtd Am stärksten fiel die Übersterblichkeit in Sachsen aus, wo es derzeit viele Covid-19-Fälle gibt. #Übersterblichkeit #DE #Sacksen #Covid19 https://t.co/zYPcQZfZUP",WordPress.com,0,,,
1344469527153659904,31-12-2020,hepmed1,"#NEFlive Seit Schichtbeginn auf der Straße. 6x mittelschwere #COVID19, 3x NSTEMI, 1x STEMI, 1x exaz. #COPD, 1x Bolusgeschehen, 1x Schenkelhals, 1x metast. Larynx-CA mit hepat. Koma und 1x an BD mit Rezeptwunsch verwiesen",Twitter for iPhone,0,"Fürth, Deutschland",,
1344469401538420739,31-12-2020,qehaimniz,Die Corona Impfung Spritze ich mir direkt in die Penisvene,Twitter for Android,0,Güls Keller,,
