tweet_id,date,username,tweet,source,retweet_count,user_location,user_place,coordinates
1351249865511202817,18-01-2021,NOKZEIT,LESEN SIE JETZT AUF NOKZEIT: Drei weitere Corona-Tote im Landkreis -  #COVID19 #Mosbach #Sliderhttps://t.co/tjlFtbQodX,Blog2Social APP,0,"49.464648,9.058835",,
1351249813074022405,18-01-2021,dasniveau,"Bin übrigens kurz davor, mir Deezer zuzulegen, um Musik ohne ständigen Corona-Häppchen-Talk dazwischen zu hören. Als Anhänger des klassischen UKW-Radios. Man wird sehr überdrüssig.",Twitter for Android,0,,,
1351249780492611591,18-01-2021,linuxkumpel,Ausgangssperre - geht´s noch?https://t.co/LmTprmdGSd,Twitter for Android,0,"Strausberg, Germany",,
1351249773676924931,18-01-2021,KatrinHelling,.@BILD berichtet über die Antwort der Bundesregierung auf meine Einzelfrage.#Umgangsrecht #Umgang #getrenntgemeinsamErziehen #Coronavirus #Corona https://t.co/4HpIpc8rna,Twitter Web App,0,Hagen,,
1351249751346393097,18-01-2021,Birnendung,Seit Corona hat die Bezeichnung-blauer Planet-  eine neue Bedeutung.,Twitter for Android,0,Vor 28 Jahren gefunden❤️💕,,
1351249749182193668,18-01-2021,sarah_elsser,Danke @AndreasWeck und @t3n - es  war mir ein inneres Blumen pflücken mit euch... 😉 There’s more to come... 🚀#Clubhouse #lockdown #remotework #Kommunikation #DigitaleTransformation https://t.co/wg8fVOsadI,Twitter for iPhone,0,"Rheinland-Pfalz, Deutschland","Place(_api=<tweepy.api.API object at 0x000002667C6F1040>, id='cc5401f65b0ddc7b', url='https://api.twitter.com/1.1/geo/id/cc5401f65b0ddc7b.json', place_type='city', name='Mainz', full_name='Mainz, Germany', country_code='DE', country='Germany', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002667C6F1040>, type='Polygon', coordinates=[[[8.142837, 49.895573], [8.343064, 49.895573], [8.343064, 50.035373], [8.142837, 50.035373]]]), attributes={})",
1351249721554300931,18-01-2021,zeitonline_wis,Null #Neuinfektionen in ganz Deutschland: Dieses langfristige Ziel haben Forscherinnen und Forscher gerade der Kanzlerin und den Ministerpräsidenten vorgeschlagen. Wir veröffentlichen die #NoCovid-Strategie exklusiv. #ZeroCovid https://t.co/OBIwfdTSBE,ZEITonline,0,Berlin,,
1351249720052768773,18-01-2021,zeitonline,Der beste Weg aus den #Lockdown|s? Keine Infektionen mehr. Namhafte Forschende haben der Kanzlerin und den Ministerpräsidenten eine #NoCovid-Strategie vorgeschlagen. ZEIT ONLINE veröffentlicht das Papier exklusiv. #ZeroCovid https://t.co/iYfSJFWnDE,ZEITonline,2,"Berlin und Hamburg, Germany",,
1351249719272603650,18-01-2021,AscotBlack,.@HallekMichael @Anaesthet1 @Doktor_FreakOut @Dr_Emergencydoc@beatesodeik @CiesekSandra @TheBinderLab @EckerleIsabella @Friedemann1@sixtus @janboehm @polenz_r @Afelia @KlausMindrup @WDRaktuell @rezomusik @PreislerKa @_b_meyer👇Zentraler Lockdown-Zusammenhang kompakt erklärt https://t.co/U6DTu4UnLo,Twitter Web App,0,Germany,,
1351249668869652484,18-01-2021,GLAnochbesser,Unser Vorschlag zur Konferenz der Ministerpräsidenten mit #Merkel gegen #Corona: Endlich wieder marschieren! Hat in Krisenzeiten immer geholfen die Bevölkerung einzuschüchtern!#Ausgangssperre #FFP2Maskenpflicht #MegaLockdown https://t.co/kx4yXHaBZN,Twitter Web App,0,,,
1351249667623936001,18-01-2021,PARADIESHaluk,Das wäre die richtige Strategie ⁦@CDU⁩ ⁦@spdde⁩ und nicht dieses nervige öffnen und schließen. #lockdown sucks! #corona  https://t.co/FpSe2Izgh8,Twitter for iPhone,0,Langenfeld/Germany,,
1351249659042406400,18-01-2021,frau_minze,"Neues Lockdown-Level freigespielt.Höre die Kinder, nach der Bettzeit, kichernd durch die Wohnung trappeln, aber ich bin so k.o., dass ich einfach so tue, als würde ich es nicht mitbekommen und hoffe, egal was sie tun, Hauptsache sie kommen nicht in mein Zimmer.",Twitter for iPhone,0,,,
1351249651161321479,18-01-2021,NikolausDinkel1,"Warum Ärzte beim Tod ""an"" oder ""mit"" Covid-19 nicht unterscheiden - buten un binnen https://t.co/ZfN68DAmHk",Twitter for iPhone,0,"Monchique, Portugal",,
1351249602964500480,18-01-2021,HAZ,Unerlaubter Gottesdienst in #BadMünder: Die Teilnehmer hielten sich nicht an die geltenden #Corona-Regeln. Die Polizei löste die Veranstaltung auf. https://t.co/jFXMKx3USz,Echobox,0,"Hannover, Germany",,
1351249577509330944,18-01-2021,Meinhard_Zanger,Bonsoir Tristesse. Eine Stadt wie ausgestorben ... #köln #cologne #Кёльн #corona https://t.co/wZx2CJDFum,Twitter for iPhone,0,,,
1351249549592064003,18-01-2021,ChDialect,"Zur Einordnung: Man hört, dass hohe Infektionszahlen potenziell gefährliche Mutationen befördern. Auszuschliessen ist das nicht. Aber dann wären alle massenhaft zirkulierenden Corona-Schnupfenviren auch problematisch.",Twitter Web App,0,Switzerland,,
1351249539290828802,18-01-2021,ElyseodaSilva,"Man musste jetzt nicht wirklich ein Prophet sein. Ab jetzt im #Lockdown2 in #Portugal verboten: Take-Away, Aufenthalt vor Cafés, in Parks und anderen viel frequentierten Orten...#COVID19 #COVID19PT",Twitter Web App,0,"Lisboa, Portugal",,
1351249523394424834,18-01-2021,Politikfragen,Corona-Hotspot St. Moritz &amp; Konsequenzen für Schweizer Skigebiete - Neue Zürcher Zeitung https://t.co/KwDepS32ra,Politik,0,"Bern, Zürich, Schweiz, Suisse",,
1351249515005829126,18-01-2021,Freigei62846088,#Niewiederdeutschland #NieMehrCDU #Ausgangssperre USA BIDEN 20.1 Sehr komisch haha das kann kein Zufall sein . IHR VERARSCHT uns DOCH ALLE! es geht nicht um #Corona Scheiß #Plandemie der Eliten,Twitter Web App,0,Deutschland,,
1351249481002586113,18-01-2021,RAinBraun,"Den neuen „harten“ Lockdown, den kriegen wir nur mit Viagra noch härter oder was?",Twitter for iPhone,1,Hamburg,,
1351249457887780868,18-01-2021,ManuelaSchwesig,Die große Mehrheit in #MV steht hinter den #Corona Schutzmaßnahmen. Dafür bin ich sehr dankbar. Das ist eine wichtige Unterstützung in schwierigen Zeiten. Wir werden nur gemeinsam die #CoronaPandemie bekämpfen. https://t.co/RQAuyv20bF,Twitter for iPhone,0,,,
1351249453253066753,18-01-2021,Celik_Chn,"Eigentlich logisch, jetzt durch die STIKO bestätigt: Wer sich nach Erhalt der 1. Impfdosis aber noch vor Eintreten der Schutzwirkung infiziert, benötigt die 2. Impfung wahrscheinlich nicht mehr und sollte sie vorerst nicht bekommen. #COVID19 https://t.co/h5NsPUHwJi",Twitter for iPhone,1,Darmstadt,,
1351249445011279883,18-01-2021,_von_der_IT,Mein Plan nach Corona:Frühstück und Badewanne bei @das_stueck Abendessen bei @FrauKatinka,Twitter for iPhone,0,Kochlumbien & Büroslawien,,
1351249444319219714,18-01-2021,ClubAktivEv,"Auf 1, 2 oder 3 in der #Impfreihenfolge? Das kann über Leben entscheiden. An der Geschichte von Benni Over wird  die krasse Benachteiligung von behinderten Menschen in der häuslichen Intensivpflege beim #Corona-Schutz glasklar. https://t.co/JlpBl58JbQ",Twitter Web App,0,,,
1351249436224204801,18-01-2021,PreteMayr,"Zerocovid, ein interessanter Ansatz? (erinnert ein wenig an China)""Unter dem Hashtag #Zerocovid fordern Wissenschaftler, Medizinerinnen und Künstler, den Corona-Ausbruch in Europa mit strikten Maßnahmen zu beenden. Ziel, Unterstützer, Kritik"" https://t.co/OeM6dJ8lav",Twitter Web App,0,,,
1351249426820509715,18-01-2021,AGPSBC,"Man kann nicht sagen das Lockdowns geholfen oder funktioniert haben! Hier der Vergleich zwischen Länder ohne Lockdown (Japan, Südkorea, Schweden) und mit.Täglich neu bestätigte COVID-19 Fälle von Jan 2020 bis Jan 2021. Dargestellt ist der 7-Tage-Durchschnitt. https://t.co/TBHX4RqKLE",Twitter for Android,0,Deutschland,,
1351249422705946629,18-01-2021,huwertus,Häufige Bedenken zu COVID-19-Impfstoffen: Experte klärt über Mythen auf - via https://t.co/hpGUPYyHLD https://t.co/RCdGmRVfQz,Twitter Web App,0,Deutschland,,
1351249403785465858,18-01-2021,192021_Dany,Flensburg: Mehr als 20 Verdachtsfälle von Corona-Mutationen - WELT❗️Was dieser #PCRTEST so alles kann❗️Hört auf die Menschheit zu verarschen‼️ https://t.co/98c9hhgCTu,Twitter for iPhone,1,"Hamburg, Deutschland",,
1351249400237084675,18-01-2021,philippkwitte,"Spannender Talk mit @TiloJung und @dasistrobert bei #DailyNaiv über das, was sich bei der aktuellen Corona-Politik ändern muss. #Clubhouse",Twitter Web App,0,Konstanz/Hamburg,,
1351249393500958720,18-01-2021,BernieGunther2,Corona hat doch etwas gutes. https://t.co/Duwo562z6q,Twitter for Android,0,Erde🌍,,
1351249383497588736,18-01-2021,LT16616534,"#Coronavirus  #Wiesbaden #hessen 18.01.21⚠️ 7648 positiv getestete #COVID19 Fälle✅6976 Personen genesen⚠️150 Menschen verstorben ‼️522 infiziert 📉✅19.01.21: 59 Personen verlassen die Quarantäne ⛔️Sieben Tage Inzidenz: 94,52 📉⚠️R-Wert 0,85📉🚦Corona Ampel 5 (Dunkelrot)",Twitter for iPhone,0,"Wiesbaden, Deutschland",,
1351249382881038336,18-01-2021,morningsun2050,Ja - klingt danach dass mitte februar der #lockdown endet 🤣🤣🤣 https://t.co/WtWlEwrLrg,Twitter for iPhone,0,,,
1351249353013387264,18-01-2021,Wim_Kifft,Klasse Verein diese Gladbacher. Erst werden gegnerische Spieler angerotzt nun gelten für die Spieler wohl keine Corona Regeln. #Embolo#BMG,Twitter for Android,0,🇩🇪 ,,
1351249345916629000,18-01-2021,SZLZ1,Niedersachsen für Lockdown bis Mitte Februar https://t.co/mF8LpxX7Ts,Echobox,0,Rinteln / Bückeburg,,
1351249343861448706,18-01-2021,HNA_online,Das Coronavirus hat Hessen im Griff. In fünf Landkreisen gilt derzeit noch die Ausgangssperre. Bund und Länder beraten am Dienstag über eine massive Ausweitung des Lockdowns. https://t.co/dsQIVfTNCU,Echobox,0,Kassel/Germany,,
1351249322759827460,18-01-2021,kschulze9860,"Wann kommen die ersten Lager?, hier die Antwort. Ein Schelm, der Böses dabei denkt  ...Für Quarantäne-Brecher: Im Norden geht der erste Corona-Knast in Betrieb (via @mopo) https://t.co/PtXOF6Mkn5",Twitter for Android,0,Universum,,
1351249307505192961,18-01-2021,AnnaGreve4,"78/100 Dieser Elekrokarren von 1945 war bis in die 1980er auf dem Gelände der Bremer #Baumwollkämmerei eingesetzt. Ausgesucht von Kirsten Löffelholz, SPD-Kulturdeputierten aus Bremen-Nord bei ihrem Besuch vorm 2. Lockdown! @FockeMuseum #AgileKulur #MuseumFromHome https://t.co/AqQwl5VzoO",Twitter for Android,0,"Bremen, Osterholz",,
1351249304288178179,18-01-2021,MerkelMuss,#Merkel: „WOLLT IHR DEN TOTALEN LOCKDOWN?“ https://t.co/VwN7QpYD0h,Twitter for iPhone,0,Gab + Parler: @MerkelMuss ,,
1351249287947149318,18-01-2021,shisha_de,"30 % der Patienten von covid-19 kommen noch mal ins Krankenhaus innerhalb von fünf Monaten, und einer von acht stirbt innerhalb von fünf Monaten nachdem er als Gesund entlassen wurde. https://t.co/V61IVA3mZM",Twitter Web App,0,,,
1351249238286598146,18-01-2021,meidel_michael,Verstoß gegen Corona-Regeln in Berlin: Polizei beendet Hochzeitsfeier mit 60 Personen https://t.co/uCh8IGhbjx,Twitter Web App,0,,,
1351249216518156289,18-01-2021,helmut_hedrich,Für Quarantäne-Brecher: Im Norden geht der erste Corona-Knast in Betrieb (via @mopo) https://t.co/xmj79gM9C8,Twitter Web App,0,,,
1351249213104001030,18-01-2021,MeliSchmeli,"""In Krisen der bürgerlichen Gesellschaft droht der dünne Firnis der Zivilisation abzublättern. Darunter kommt der alte Sozialdarwinismus zum Vorschein..."" Wichtiger Beitrag zu Corona und dem ""Schweizer Sonderweg"" in @magazin_daslamm https://t.co/VJp2QHqiwq",Twitter for Android,0,"Bern, Schweiz",,
1351249208234356745,18-01-2021,BGodenrath,Gut ein Jahr Virus- und jetzt will man uns dann doch noch mit einem richtigen Lockdown kommen Auch die Rechtsverordnung zur Gensequenzierung kommt mindestens 3 Wochen zu spät Bund &amp; Länder ohne tauglichen Kompass - wann tritt endlich jemand zurück und übernimmt Verantwortung? https://t.co/ZRpywKE9JL,Twitter for iPhone,0,Frankfurt am Main,"Place(_api=<tweepy.api.API object at 0x000002667C6F1040>, id='c589d9d6ed38927c', url='https://api.twitter.com/1.1/geo/id/c589d9d6ed38927c.json', place_type='city', name='Frankfurt on the Main', full_name='Frankfurt on the Main, Germany', country_code='DE', country='Germany', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002667C6F1040>, type='Polygon', coordinates=[[[8.472715, 50.01552], [8.800496, 50.01552], [8.800496, 50.2269512], [8.472715, 50.2269512]]]), attributes={})",
1351249187493601281,18-01-2021,gab_ba_riel,"Kann mal jemand #ProfessorX informieren, dass wir ein Problem mit #Mutationen haben? Einer muss sich ja um #Corona kümmern...",Twitter for Android,0,"Berlin, Deutschland",,
1351249172159229952,18-01-2021,rolf_moeller,COVID-19-Impfung: Alte als Versuchskaninchen?! https://t.co/oouEbMDN4a,Twitter Web App,0,,,
1351249144938192899,18-01-2021,prometazin24,nach corona endlich wieder ohne schlechtes gewissen fliegen #cantwait,Twitter Web App,0,,,
1351249125287854096,18-01-2021,TeVauGe,"Eingeladen sind fast nur Experten, die den Regierungskurs stützen.          #Corona -Politik: Die bestellten Berater - Kommentar - DER SPIEGEL https://t.co/OwJ9MpJs2m",Twitter for iPhone,0,"Hamburg, Germany",,
1351249121970188288,18-01-2021,Elpida_Amal,850.000$ vom Staat kassieren und Falschinformationen zu #Corona verbreiten.Wo? In den #USA https://t.co/8rVU0ex38B,Twitter Web App,0,,,
1351249068689862656,18-01-2021,dielotte,"Heute tränenreicher Ausbruch von K2, wann er wieder in die Kita darf. K1 pubertiert derweil und findet sowieso Eltern schlimmer als Corona. #lockdown",Twitter for iPhone,0,Mainz,,
1351249059663773698,18-01-2021,angelikalancsak,Der Corona-Schwenk des Kanzlers:  Gründe &amp;  Hintergründe.    https://t.co/loDpGG81tV,Twitter for Android,0,"London, Dubai, Monaco, Austria",,
1351249058422255621,18-01-2021,Thors_Thors,"""Corona-Tote"": Ein Bestatter spricht Klartext – und ein Fernsehsender sc... https://t.co/1HRO106I36 via @YouTube",Twitter Web App,0,Deutschland,,
1351249022401597443,18-01-2021,Haferlasche,"""Sehr geehrter Herr Minister,mit großer Sorge verfolge ich d Situation der Covid-19-Krise in Manaus. In d Stadt steigen d Covid-19-Infektionen drastisch an, Krankenhäuser sind an ihrer Kapazitätsgrenze u es gibt zu wenig Sauerstoff zur Behandlung ..."" https://t.co/YL5ocKGYz8",Twitter Web App,0,Sehr gern ganz woanders. ,,
1351249015053168641,18-01-2021,rolf_moeller,"Expertenrat um Prof. Streeck: Regierung soll Maßnahmen besser begründen - ""Kollateralwirkungen beachten"" https://t.co/yFlCuovMsj via @China_Welt_News",Twitter Web App,0,,,
