tweet_id,date,username,tweet,source,retweet_count,user_location,user_place,coordinates
1342576523849703426,25-12-2020,TagTeuer,"Ja absolut Niveau los und Nazi like, reine Propaganda 😤und das schlimme ist die reinen ARD Konsumenten glauben jetzt das wir alle sofort an Corona sterben werden 🤦🏼😂 https://t.co/2IpALG7oP6",Twitter for iPhone,0,,,
1342576489397690368,25-12-2020,bueroheldin,"So einen ruhigen Weihnachtstag hatte ich vermutlich noch nie. Und das lag nicht am Lockdown, sondern weil meine Eltern nun das 2. J. kein Restaurant mehr haben. Dadurch haben sie das erste mal überhaupt Weihnachten komplett woanders verbracht.Es war so entspannt!",Twitter for Android,0,,,
1342576432950767616,25-12-2020,realEtzWaerggli,"#Deutschland schafft beides: Volkswirtschaft ruiniert und #Corona-Massensterben in Altenheimen und Pflegeheimen, weil jeder qualifizierte Risikogruppenschutz schlichtweg verpennt wurde! #Söder und #Merkel als erwiesene Rundum-Totalversager der #Pandemie! https://t.co/fGR9QM3kEE https://t.co/1DTnNQK7fe",Twitter Web App,0,,,
1342576394560278528,25-12-2020,pressebanknet,Corona-News: Amtsärzte fordern Verbot von Weihnachtsgottesdiensten https://t.co/tvmbWQq7tn,WordPress.com,0,"Bonn, Germany",,
1342576394539302912,25-12-2020,pressebanknet,Corona-News: Krematorium in Zittau überfüllt – Leichen zwischengelagert https://t.co/at4toxP5s3,WordPress.com,0,"Bonn, Germany",,
1342576394027601922,25-12-2020,pressebanknet,Corona in Sachsen – Bestatter sind an der Belastungsgrenze https://t.co/pQwVbrIdQP,WordPress.com,0,"Bonn, Germany",,
1342576363086229510,25-12-2020,mycomfor,Update zu Artikel » #Nebenwirkungen nicht ausgeschlossen – Experten diskutieren über „Corona-Impf-Experiment“ an Risikogruppen : Eine Nachlese zur Coronavirus-Impfpflicht. #CoronaImpfung  https://t.co/9KCNYW4RUO,Twitter Web App,0,deutscher Sprachraum,,
1342576296036093954,25-12-2020,VincentNikolau3,"Was, Junge. #Niederlande ist viel mehr #Risikogebiet! Auf Stufe 5 setzen! Niemand mehr ohne Corona-Test in die Niederlande. Und niemand ohne fünf Teste zurück! Safety first! Germany firster! Wir sind die besten! https://t.co/RCGW6lELAU",Twitter for iPhone,0,"Heidelberg, Deutschland",,
1342576061679337473,25-12-2020,Loewenzahn1312,"Dieser glatzköpfige Corona-Egoist, welcher seine Maske nicht richtig aussetzen wollte, hat echt ne Sauerei hinterlassen https://t.co/tyuggOFVnY",Twitter for iPhone,0,pronomen: she/sie | they/them,,
1342575887124987907,25-12-2020,dezentralisiert,"Boomer-Gutmenschen, die ihre lästigen Eltern ins Altenheim abgeschoben haben unterstellen #Corona-Kritikern Egoismus und mangelnden Respekt vor alten Menschen.Genau mein Humor.",Twitter for Android,2,𝕺𝖇𝖊𝖗𝖘𝖈𝖍𝖜𝖆𝖇𝖊𝖓,,
1342575854812073984,25-12-2020,knilch_milch,"Wenn der Bericht stimmt, dann habe ich jegliche Achtung vor der #EU-Kommission verloren.Sollte wirklich wegen Länderproporz die Gesundheit der Bevölkerung aufs Spiel gesetzt worden sein?#coronavirus #Corona #CoronaImpfung https://t.co/F8QlPtGz9G",Twitter for Android,1,1100 km von Helsinki,,
1342575849627766784,25-12-2020,TRTDeutsch,"Querdenken-Initiator Ballweg bittet um einen vorläufigen Verzicht auf Corona-Proteste in der Hauptstadt. Die Bewegung wolle die Zeit dafür nutzen, „Kräfte für den Frühling zu sammeln“.https://t.co/Pdpxzsn6rH",TweetDeck,0,Berlin,,
1342575836873027586,25-12-2020,RafaelOsswald,😱😱😱Übertragung über das Abwasser im Quartier gilt als erwiesen. Kein Kontakt zwischen den Haushalten und dennoch genetische Übereinstimmung. #SARSCoV2 ist ein Biest. #Covid19 https://t.co/EgdEK2s9R9,Twitter Web App,0,Germany / France / Switzerland,,
