tweet_id,date,username,tweet,source,retweet_count,user_location,user_place,coordinates
1340778570025676804,20-12-2020,WakeNewsRadio,NWO CORONA-SchwindelSchadensersatzansprüchegegen die Verantwortlichen!https://t.co/I93xQvyl41https://t.co/wPA40ODfnYhttps://t.co/aCi9CMc15uhttps://t.co/ZgSvH77bGThttps://t.co/3ZYFjsOS5Lhttps://t.co/qnmRsZ8sfJ https://t.co/gJkUtDzfzF,Twitter Web App,0,,,
1340778533132652548,20-12-2020,CountessBezuhov,B.1.1.7: Was Experten bislang zu den Folgen der neuen Corona-Variante sagen https://t.co/xQBPJI5VCB via @welt,Twitter Web App,0,Sarajevo,,
1340778522193907718,20-12-2020,1893ituka,Ich warte schon darauf dass irgendwelche Idioten nun die #Mutation des #COVID19 Virus in #UK mit dem #Impfstoff in Verbindung bringen...🤦‍♂️Wir müssen der Situation ins Auge sehen. Die Pandemie ist außer Kontrolle. Wer jetzt noch meint zu reisen gehört eingesperrt! https://t.co/OvpYzm0yce,Twitter for Android,0,,,
1340778517571768321,20-12-2020,LotharUlsamer,"Der Dilettantismus der Politik ist groß: #Corona hätte früher und konsequenter bekämpft werden müssen. Jetzt erleben viele einsame #Weihnachten! Epidemie der Einsamkeit: Stille Nacht, einsame Nacht https://t.co/JzAyFD0VrL",Twitter Web App,0,"Esslingen, Baden-Württemberg",,
1340778516653223937,20-12-2020,TommyTweetet,Ready für Runde 2? Der Scheiß ist anscheinend jetzt schon in Italien gelandet... #newcovidvarianthttps://t.co/HmSIbQUiMa,Twitter for Android,0,Berlin,"Place(_api=<tweepy.api.API object at 0x00000176AE99F040>, id='659395aaea6aa724', url='https://api.twitter.com/1.1/geo/id/659395aaea6aa724.json', place_type='city', name='Potsdam', full_name='Potsdam, Germany', country_code='DE', country='Germany', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000176AE99F040>, type='Polygon', coordinates=[[[12.887323, 52.34195], [13.168072, 52.34195], [13.168072, 52.514508], [12.887323, 52.514508]]]), attributes={})",
1340778514220498946,20-12-2020,Roquane,"Amazon, Microsoft, Facebook und Co. - Wie die Tech-Konzerne von der Corona-Krise profitieren ➜ https://t.co/dQbPmfRLnj #hrinfo #netzwelt #podcast",Twitter Web App,0,"Frankfurt am Main, Germany",,
1340778502996389888,20-12-2020,ZiikZiiii,Appell mit Drosten und Wieler: Hunderte Wissenschaftler liefern Politik Plan aus der Corona#ZeroCovid #ZeroCovidDay https://t.co/81xEAfXZ5U,Twitter Web App,0,,,
1340778484180914179,20-12-2020,Snookerfan1472,"Man sollte nicht vergessen, dieses Jahr 2020 hatte nicht nur Corona, es hatte auch 6 R-Titel für Judd Trump, einen Bingham mit seinem ersten Masters Sieg mit 43 Jahren, 2 Deutsche die sich gleichzeitig neu für die Tour qualifizieren, einen Schweizer WM Teilnehmer..1/2 #147sf",Twitter Web App,0,,,
1340778449460445185,20-12-2020,cs50935,Die Ministerpräsident*innen liefern sich ein Wettrennen wieviel sie in Ihrem Bundesland geschickt an den gemeinsamen Beschlüssen vorbei öffnen  und wie wenig sie ausser „Lüftet die Schulen!“ machen und dann is die Merkel schuld? Nunja... nice try! https://t.co/0qenCJrG1Q,Twitter for iPhone,0,50935,,
1340778443353559045,20-12-2020,Suedkurier_News,Schwarzwald-Baar-Kreis: Wohnzimmer statt Bühne: Auch Musicalstar Sabrina Weckerlin leidet unter den Corona-Beschränkungen https://t.co/hy2zHgBIa9,Echobox,0,Konstanz,,
1340778335857729536,20-12-2020,CDonclaus,"Hat jetzt nix mit der aktuellen Corona Scheisse zu tun aber ich dage seit Jahrzehnten:aus der kK Solidargemeinschaft sollten Raucher, Risikosportler, auch Motorradfahrer ( ich) , Skisport etc sich andrrweitig zusätzlich versichern müssen. https://t.co/o9lZIJtCMK",Twitter for iPhone,0,Neuss,,
1340778329876688897,20-12-2020,BastiSn18,ich glaube neue Mutation des Coronavirus schon länsgt in Deutschland angekommen #corona #germany #Deutschland  #Mutation,Twitter for Android,0,,,
